id,folio_tramite,tramite_id,cambios,tipo,origen,user_id,created_at,updated_at,status
74,066571,116,"{"folio":{"valor_original":"066571","valor_nuevo":""},"contrato":{"valor_original":"78007","valor_nuevo":""},"unidad":{"valor_original":"VOLKSWAGEN T-CROSS","valor_nuevo":""},"serie":{"valor_original":"9BWBL6BF6M40152","valor_nuevo":""},"placas":{"valor_original":"V02BHH","valor_nuevo":""},"tra_tipos_id":{"valor_original":"13","valor_nuevo":""},"ent_municipio_id":{"valor_original":"276","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"18","valor_nuevo":""},"gestor_id":{"valor_original":"35","valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-10 13:30:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":null,"valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:10:45","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:10:45","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:10:45","2024-05-18 10:10:45",1
75,066666,117,"{"folio":{"valor_original":"066666","valor_nuevo":""},"contrato":{"valor_original":"75894","valor_nuevo":""},"unidad":{"valor_original":"VOLKSWAGEN","valor_nuevo":""},"serie":{"valor_original":"MEX5G2609LT0625","valor_nuevo":""},"placas":{"valor_original":"YWE879D","valor_nuevo":""},"tra_tipos_id":{"valor_original":"15","valor_nuevo":""},"ent_municipio_id":{"valor_original":"2343","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"61","valor_nuevo":""},"gestor_id":{"valor_original":null,"valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-10 14:00:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":null,"valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:13:09","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:13:09","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:13:09","2024-05-18 10:13:09",1
76,066666,117,"{"id":{"valor_original":"117","valor_nuevo":""},"folio":{"valor_original":"066666","valor_nuevo":""},"contrato":{"valor_original":"75894","valor_nuevo":""},"unidad":{"valor_original":"VOLKSWAGEN","valor_nuevo":""},"serie":{"valor_original":"MEX5G2609LT0625","valor_nuevo":""},"placas":{"valor_original":"YWE879D","valor_nuevo":""},"tra_tipos_id":{"valor_original":"15","valor_nuevo":""},"ent_municipio_id":{"valor_original":"2343","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"61","valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-10 14:00:00","valor_nuevo":""},"fecha_conclusion":{"valor_original":null,"valor_nuevo":""},"costo_gestoria":{"valor_original":null,"valor_nuevo":""},"impuesto_gestoria":{"valor_original":null,"valor_nuevo":""},"derechos_tramite":{"valor_original":null,"valor_nuevo":""},"comision_derechos":{"valor_original":null,"valor_nuevo":""},"numero_factura":{"valor_original":null,"valor_nuevo":""},"numero_refactura":{"valor_original":null,"valor_nuevo":""},"costo_total":{"valor_original":null,"valor_nuevo":""},"reembolso_status_id":{"valor_original":null,"valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":null,"valor_nuevo":"se reciben documentos originales para realizar el tramite"},"user_id":{"valor_original":null,"valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:13:09","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:13:09","valor_nuevo":"2024-05-18 16:13:34"},"status":{"valor_original":"1","valor_nuevo":""}}",update,tramite,6,"2024-05-18 10:13:34","2024-05-18 10:13:34",1
77,066843,118,"{"folio":{"valor_original":"066843","valor_nuevo":""},"contrato":{"valor_original":"50415","valor_nuevo":""},"unidad":{"valor_original":"TOYOTA","valor_nuevo":""},"serie":{"valor_original":"5YFBPRHE7HP7058","valor_nuevo":""},"placas":{"valor_original":"M01ARB","valor_nuevo":""},"tra_tipos_id":{"valor_original":"13","valor_nuevo":""},"ent_municipio_id":{"valor_original":"276","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"18","valor_nuevo":""},"gestor_id":{"valor_original":"35","valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-10 13:30:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":null,"valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:15:03","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:15:03","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:15:04","2024-05-18 10:15:04",1
78,066918,119,"{"folio":{"valor_original":"066918","valor_nuevo":""},"contrato":{"valor_original":"71054","valor_nuevo":""},"unidad":{"valor_original":"NISSAN X-TRAIL\u00a0","valor_nuevo":""},"serie":{"valor_original":"JN8BT27T0LW1114","valor_nuevo":""},"placas":{"valor_original":"VCY711A","valor_nuevo":""},"tra_tipos_id":{"valor_original":"15","valor_nuevo":""},"ent_municipio_id":{"valor_original":"1843","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"49","valor_nuevo":""},"gestor_id":{"valor_original":null,"valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-10 14:00:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":null,"valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:16:38","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:16:38","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:16:38","2024-05-18 10:16:38",1
79,067022,120,"{"folio":{"valor_original":"067022","valor_nuevo":""},"contrato":{"valor_original":"81724","valor_nuevo":""},"unidad":{"valor_original":"CHEVROLET AVEO\u00a0\u00a0","valor_nuevo":""},"serie":{"valor_original":"LSGHD52H7JD2619","valor_nuevo":""},"placas":{"valor_original":"L86BAM","valor_nuevo":""},"tra_tipos_id":{"valor_original":"13","valor_nuevo":""},"ent_municipio_id":{"valor_original":"276","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"18","valor_nuevo":""},"gestor_id":{"valor_original":"35","valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-10 13:30:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":"SE RECIBEN PLACAS HOY 14\/05\/24\r\n","valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:18:26","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:18:26","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:18:26","2024-05-18 10:18:26",1
80,067109,121,"{"folio":{"valor_original":"067109","valor_nuevo":""},"contrato":{"valor_original":"81842","valor_nuevo":""},"unidad":{"valor_original":"CHEVROLET AVEO","valor_nuevo":""},"serie":{"valor_original":"LSGHD52H9LD0445","valor_nuevo":""},"placas":{"valor_original":"B64BEK","valor_nuevo":""},"tra_tipos_id":{"valor_original":"15","valor_nuevo":""},"ent_municipio_id":{"valor_original":"276","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"18","valor_nuevo":""},"gestor_id":{"valor_original":"35","valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-13 13:30:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":"SE RECIBE CORREO 14\/05\/24\r\n","valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:19:49","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:19:49","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:19:49","2024-05-18 10:19:49",1
81,067199,122,"{"folio":{"valor_original":"067199","valor_nuevo":""},"contrato":{"valor_original":"71226","valor_nuevo":""},"unidad":{"valor_original":"BMW X22","valor_nuevo":""},"serie":{"valor_original":"WBAYH3100L5N839","valor_nuevo":""},"placas":{"valor_original":"TNR117B","valor_nuevo":""},"tra_tipos_id":{"valor_original":"13","valor_nuevo":""},"ent_municipio_id":{"valor_original":"1684","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"18","valor_nuevo":""},"gestor_id":{"valor_original":null,"valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-13 14:30:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":"SE LE ENVIA FOTO A CHRISTIAN PARA CHECAR MULTAS 14\/05\/24\r\n","valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:21:03","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:21:03","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:21:03","2024-05-18 10:21:03",1
82,067274,123,"{"folio":{"valor_original":"067274","valor_nuevo":""},"contrato":{"valor_original":"75866","valor_nuevo":""},"unidad":{"valor_original":"FORD ESCAPE\u00a0\u00a0","valor_nuevo":""},"serie":{"valor_original":"1FMCU0BZ0LUB367","valor_nuevo":""},"placas":{"valor_original":"19F978","valor_nuevo":""},"tra_tipos_id":{"valor_original":"13","valor_nuevo":""},"ent_municipio_id":{"valor_original":"276","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"18","valor_nuevo":""},"gestor_id":{"valor_original":"35","valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-13 14:30:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":"SE RECIBE CORREO 14\/05\/24\r\n","valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:22:06","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:22:06","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:22:06","2024-05-18 10:22:06",1
83,067334,124,"{"folio":{"valor_original":"067334","valor_nuevo":""},"contrato":{"valor_original":"92090","valor_nuevo":""},"unidad":{"valor_original":"RENAULT LOGAN\u00a0\u00a0\u00a0\u00a0","valor_nuevo":""},"serie":{"valor_original":"9FB4SR4DXPM3692","valor_nuevo":""},"placas":{"valor_original":"F66BKX","valor_nuevo":""},"tra_tipos_id":{"valor_original":"13","valor_nuevo":""},"ent_municipio_id":{"valor_original":"276","valor_nuevo":""},"cli_directo_id":{"valor_original":"17","valor_nuevo":""},"cli_directo_ejecutivo_id":{"valor_original":"34","valor_nuevo":""},"empresa_gestora_id":{"valor_original":"18","valor_nuevo":""},"gestor_id":{"valor_original":"35","valor_nuevo":""},"fecha_asignacion":{"valor_original":"2024-05-13 14:00:00","valor_nuevo":""},"tra_status_id":{"valor_original":"11","valor_nuevo":""},"cobro_status_id":{"valor_original":null,"valor_nuevo":""},"observaciones":{"valor_original":"SE RECIBE CORREO 14\/05\/24\r\n","valor_nuevo":""},"status":{"valor_original":"1","valor_nuevo":""},"created_at":{"valor_original":"2024-05-18 16:23:05","valor_nuevo":""},"updated_at":{"valor_original":"2024-05-18 16:23:05","valor_nuevo":""}}",insert,tramite,6,"2024-05-18 10:23:05","2024-05-18 10:23:05",1
